Codine,Lirmun,Pob,Sup,Dens,Extran,Porext,Mayor65,Pormayor65,CMerCA,Nivec03,Nivec04,Parreg,Cmer05,Cmer03,Telfij,Vmot,Ofban,Acind,Acomay,Acomin,Scomin,Ccom,Sccom,Acresbar,Iindus,Icomer,Iresbar,Itur,Iae,paseos,cnautic,bazul05,nviviend,porvpal,porvisec,porvivac,porhvivprop,porhvivalq,porhvivotreg,porhHdispsegviv,Poranalf,Porestprim,Porestsec,Porestuniv,Nhot05,nhcatsup,porhcatsup,Ing01,Ing02,Ing03,Ing04,Ing05,Ing06,Ing07,Ing08,Ing09,IngTot,Gas01,Gas02,Gas03,Gas04,Gas06,Gas07,Gas08,Gas09,TotGas,LIngporhab,LGasporhab,Portasas,Porinver,RivCom,RivRes
"07005","07005 Andratx",9906,81.46,121.61,2701,0.272663032505552,1491,0.150514839491217,0.173479415666111,10,10,2,28,27,7906,8228,17,464,22,264,27196,0,0,138,17,14,22,162,20,0,0,1,8430,35.9,53,5,70.4,22.7,7,4.7,8.7,24.9,57.9,8.5,8,5,62.5,4445110,1381000,4189852,1950755,215826,1280006,1048426.29,10920.07,1000000,15521895.36,4188246.29,5337708,81006,1220545.17,4200986.5,249142,25000,219261.4,15521895.36,7.35686627582601,7.35686627582601,26.9931725657504,27.0649067176806,37.5227272727273,71.7826086956522
"07013","07013 Campos",8122,149.69,54.26,1238,0.152425510957892,1568,0.193055897562177,0.173479415666111,7,8,1.5,21,20,4234,6965,8,396,39,185,17591,0,0,92,16,13,19,12,14,1,0,3,4413,53.1,35.5,11,73.9,17.5,8.6,8.5,20.5,22.5,50.7,6.2,1,0,0,2254400,1310600,1732200,1687601,752600,600000,1121608,0,0,9459009,2378330,3520921,88000,464112,2527646,0,0,480000,9459009,7.0601464704234,7.0601464704234,18.3127006222322,26.7221016493377,43.9027027027027,88.2826086956522
"07014","07014 Capdepera",10245,54.92,186.54,2324,0.226842362127867,1275,0.124450951683748,0.173479415666111,7,8,1.6,28,27,6687,8765,14,303,32,254,22770,0,0,188,12,16,27,456,21,2,0,2,5430,58.3,24.1,17.1,71.3,22.5,6.1,2.6,21.8,26,48.2,4,39,10,25.6410256410256,4143500,640000,3394278.05,1952658.62,654000,0,926688.61,22000,370000,12103125.28,3957261.36,5148920,168600,764868.53,1423794.66,200000,39680.73,400000,12103125.28,7.07442920414677,7.07442920414677,28.0446411276014,11.7638595574382,40.3346456692913,54.4946808510638
"07022","07022 Felanitx",16566,169.79,97.57,2332,0.140770252324037,2943,0.17765302426657,0.173479415666111,7,8,3,43,43,8003,14682,18,590,49,354,39419,0,0,151,28,26,37,143,27,0,0,3,10917,50.3,36.9,10.5,75.7,16.4,7.8,13.7,13.1,33,48.1,5.8,12,3,25,4329000,1200000,6192360,3704400,310020,0,504108,0,1073112,17313000,5171908,5307326,248950,703425,4623390,0,0,1258000,17312999,6.951860541203,6.95186048344294,35.7671114191648,26.7047320917653,46.7966101694915,109.708609271523
"07023","07023 Ferreries",4416,66.09,66.82,215,0.0486865942028986,464,0.105072463768116,0.173479415666111,6,7,1.1,11,11,2016,2942,5,139,10,125,18492,0,0,37,8,7,8,34,7,1,0,1,1771,72.3,14.3,13.2,88.7,7.8,3.4,6.4,12.3,18.5,62.6,6.6,1,1,100,773000,150000,1086210,865601,945365,250000,902001,81100,0,5053277,1380160.48,868865,36757.83,781372.37,1714035.23,0,81100,190986.09,5053277,7.04255791373407,7.04255791373407,21.4951604671582,33.9192810922496,35.328,119.351351351351
"07033","07033 Manacor",35908,260.31,137.94,5108,0.142252422858416,5623,0.156594630722959,0.173479415666111,6,8,2.9,91,93,15815,30828,39,1313,163,879,140653,0,0,328,70,78,81,467,72,2,4,8,22318,50.7,32.7,15.5,79.7,16.5,3.8,14.6,21.5,30.3,43.9,4.3,21,1,4.76190476190476,10462933.94,1234332.7,6742998.9,6731386.52,350006,0,4911838.33,60001,1806195.68,32299693.07,10508174.63,10067789.3,481838.14,1904120.77,7074783.55,396791,60000,1806195.68,32299693.07,6.80185289479438,6.80185289479438,20.8763559622271,21.9035627820596,40.8509670079636,109.475609756098
"07039","07039 Muro",6610,58.61,112.78,859,0.129954614220877,1317,0.199243570347958,0.173479415666111,6,7,1.6,18,19,2999,5834,8,260,28,189,19248,0,0,78,12,12,13,569,18,0,0,1,3500,67.2,4.2,22.9,80.6,10.4,8.9,5.9,28.5,26.1,38.9,6.5,10,6,60,2738275,225000,2495636,1416350,1806004.43,0,674555.49,0,2269000.12,11624821.04,2788351.13,3630163.2,30600,451202.47,3211654.92,1512849.31,0,0,11624821.04,7.47231418206486,7.47231418206486,21.4681670488753,27.6275644067894,34.973544973545,84.7435897435897
"07050","07050 Sant Joan de Labritja",4838,121.66,39.77,1300,0.268706076891277,922,0.190574617610583,0.173479415666111,7,7,2.2,13,13,2400,4507,7,123,20,91,4679,0,0,60,5,5,9,132,6,1,3,2,3411,46.9,26.8,3.1,70.9,20.3,8.8,1.4,24.9,15.4,47,12.9,9,1,11.1111111111111,1490400,201200,994201.34,813000,36100,60000,904498.66,0,600,4500000,851700,1629428.34,52000,515100,1102771.66,12000,0,337000,4500000,6.83533126357058,6.83533126357058,22.0933631111111,24.5060368888889,53.1648351648352,80.6333333333333
"07048","07048 Sant Josep de sa Talaia",18382,159.38,115.33,3672,0.1997606354042,1828,0.0994451093460994,0.173479415666111,8,8,2.5,46,45,10059,17574,9,516,105,356,41168,0,0,295,25,36,60,600,43,1,0,6,9827,50.4,33.7,14.4,74.4,17.2,8.5,1.5,14.6,18.1,58.4,9,25,4,16,5863380,1675000,4393539.65,3094832.96,18000,0,5053261.42,0,279000,20377014.03,3935534.28,8046141.12,50000,476240,7560098.63,30000,0,279000,20377014.03,7.01079085638615,7.01079085638615,21.561253496374,37.1011111778677,51.6348314606742,62.3118644067797
"07051","unknown",7498,82.08,91.35,1986,0.264870632168578,1280,0.170712189917311,0.173479415666111,7,8,1.3,22,21,4833,6355,14,280,19,262,27408,0,0,170,13,16,24,735,21,3,2,2,5288,51.9,0,47.7,78.8,13,8.3,2.1,10.1,24.7,60.7,4.4,33,16,48.4848484848485,4992000,481700,3923660,2149935.93,298200,0,334134.89,0,203286.76,12382917.58,3914871.64,6141755.55,364760.15,298086.18,1211373.58,80325.48,0,371745,12382917.58,7.40943686898001,7.40943686898001,31.6860705455814,9.78261845137792,28.618320610687,44.1058823529412
"07054","unknown",26724,153.58,174.01,5596,0.209399790450531,2965,0.110948959736566,0.173479415666111,8,8,2.7,73,71,14898,24510,25,743,158,874,83717,0,0,318,36,67,70,639,53,2,0,2,15212,47.1,27.8,24.5,67.4,26.9,5.7,3.4,13.6,20.6,56.9,8.9,22,2,9.09090909090909,7700821.15,1090270.38,5877600.33,4479127.75,86650,200,2530020,12380,0,21777069.61,4984903.32,8732940.72,76811,953577.2,6237685.55,388000,87000,316151.82,21777069.61,6.70305080437632,6.70305080437632,26.9898587608914,28.643365070274,30.5766590389016,84.0377358490566
"07055","07055 Santa Margalida",9719,86.51,112.35,2027,0.208560551497068,1319,0.135713550776829,0.173479415666111,6,8,1.6,25,25,4920,7451,13,312,37,266,23633,0,0,116,13,16,20,418,18,1,6,1,6211,50.5,26.9,10.9,76.9,19.5,3.6,6.2,16.8,28.8,49.5,5.1,23,1,4.34782608695652,4617800,375000,2716296,1848761,773726,6,3077312.65,0,1019946,14428847.65,3806838.03,4537827,185900,348538.52,3820216.1,709582,0,1019946,14428847.65,7.30290205812291,7.30290205812291,18.8254534657866,26.4762383848443,36.5375939849624,83.7844827586207
"07062","07062 Son Servera",10766,42.56,252.96,1949,0.181032881292959,1161,0.107839494705555,0.173479415666111,6,8,1.5,28,28,5721,8384,12,255,16,298,33871,0,0,133,10,20,19,339,17,1,1,3,7072,49.3,24.7,12.7,67.1,28.1,4.9,2.3,22.4,31.8,42,3.7,22,3,13.6363636363636,4095229.83,650000,3715448,2109137.63,236365.61,0,941376.34,9000.01,620000,12376557.42,3957892.87,4544684.72,240720.2,481009.44,2193250.18,330000,11200,617800.01,12376557.42,7.04716641150062,7.04716641150062,30.0200441359888,17.7210035518908,36.1275167785235,80.9473684210526
"08006","08006 Arenys de Mar",13860,6.45,2148.84,1308,0.0943722943722944,2424,0.174891774891775,0.252557388766006,6,7,4,32,32,7510,8222,15,277,43,275,20290,0,0,111,15,20,24,18,19,2,0,0,7374,62.7,29.1,6.5,77.5,17.2,5.3,1,10.3,22.1,54,13.5,5,0,0,4858630.33,410701,2498992.25,2589571.2,304773.8,0,776697,20000,1055000,12514365.58,4753004.4,3583602.36,157000,947036.77,1755822.05,237900,20000,1060000,12514365.58,6.80562551605052,6.80562551605052,19.9689887116115,14.0304519536019,50.4,124.864864864865
"08035","08035 Calella",16927,7.86,2153.56,3575,0.211201039758965,2782,0.164352809121522,0.252557388766006,6,6,3.5,40,39,8537,8730,17,279,31,535,40493,0,0,190,9,33,40,333,28,2,1,1,8895,58.6,27.7,11.7,75.4,17.9,6.8,0.6,11.6,24.9,53,10.6,62,3,4.83870967741936,4761700,470000,3451510,3064395,745100,0,1533588.02,6000,1009288.02,15041581.04,5091132.36,5092525,386640,1063157.64,2383588.02,9000,268100,747438.02,15041581.04,6.78966373411233,6.78966373411233,22.9464574955347,15.8466587632067,31.6392523364486,89.0894736842105
"08056","08056 Castelldefels",56718,12.81,4427.63,10596,0.186818999259494,5577,0.0983285729398075,0.252557388766006,8,8,3.1,121,115,28580,32926,43,809,146,795,85731,1,27909,384,57,80,110,108,83,1,1,0,25534,65.4,23.2,8.4,80.1,16,3.8,0.9,13.1,16.5,53.1,17.3,23,5,21.7391304347826,20305030,1000000,7254358,11493011,127000,0,0,1,3000000,43179400,13030000,15105917,3330000,2806482,3000000,0,1,5907000,43179400,6.63502718797905,6.63502718797905,16.8005067231133,6.94775749547238,71.3433962264151,147.703125
"08235","08235 Sant Pol de Mar",4597,7.54,609.68,501,0.108984120078312,626,0.136175766804438,0.252557388766006,7,8,2.5,10,10,2863,2762,4,102,29,63,4684,0,0,38,6,10,5,11,7,3,1,1,3406,44.5,39.1,16.3,78.9,12.2,8.8,0.7,4.9,22.7,51.8,20.6,9,0,0,2015904.98,174708.6,848955.79,904699.17,379522.04,0,504994,6190.3,1360000,6194974.88,1979312.78,1817979.65,24787.55,108952.62,500000,0,6010.55,198431.64,4635474.79,7.20608982234796,6.91608999174413,13.7039424121119,10.7863816038572,72.968253968254,120.973684210526
"08270","08270 Sitges",24470,43.7,559.95,4859,0.198569677155701,3359,0.137270126685738,0.252557388766006,9,9,2.7,59,58,16849,13876,25,541,90,668,40552,0,0,342,57,43,68,172,53,9,2,6,16240,50.5,32.2,9.9,71.7,22.9,5.4,0.9,6.8,17,51.7,24.6,48,8,16.6666666666667,13732720,1350700,3075600,5773506,1913174,13544315,1004838,100000,1924986,42419839,11665124.14,7453115,587903,3460046,15702838,891489,160000,545416,40465931.14,7.45792355527735,7.41076781520763,7.25038112473741,38.8050825907672,36.6317365269461,71.5497076023392
"08019","08019 Barcelona",1593075,98.21,16221.11,219941,0.13806066883229,329222,0.206658192489368,0.252557388766006,10,9,3.5,3813,3942,972762,893936,2039,24426,11222,39010,4623902,16,361477,11772,2956,6113,5481,5616,5421,6,0,5,751398,79.4,7.2,12.5,68.2,28.5,3.4,1.1,11.7,19.7,48,20.6,435,85,19.5402298850575,624958000,63254100,231484758,787441589,34936730,20000000,5263927,0,100000000,1867339104,290807979,346082000.85,62620184.5,566075716.34,325799174,114666453,3000000,158287596.31,1867339104,7.06660364667313,7.06660364667313,12.3965035329759,17.4472420837817,40.8376057421174,135.32747196738
"08040","08040 Canet de Mar",12429,6.32,1966.61,1056,0.0849625874969829,2128,0.171212486925738,0.252557388766006,6,6,4.2,27,27,6085,6904,10,358,31,211,13213,0,0,58,16,16,15,20,20,1,0,1,6122,64.3,22.1,13.6,79.3,12.6,8.1,0.5,15.3,24.8,47.7,12.1,8,0,0,3778778.38,626061.18,2298693.32,2637026.68,127402.42,0,89935.02,18030.36,0,9575927.36,4449185.95,3143446.36,238414.56,722880.95,0,18030.63,246902.5,757066.41,9575927.36,6.64697520981492,6.64697520981492,24.0049160105575,0,58.9052132701422,214.293103448276
"08074","08074 Cubelles",10617,13.34,795.88,897,0.0844871432608081,1345,0.126683620608458,0.252557388766006,5,6,4,23,19,5732,5843,7,363,34,175,22634,0,0,71,80,20,12,16,34,0,1,1,7556,38.7,19.6,1.4,86.2,9,4.8,1.2,12.1,19.8,57,11,3,0,0,5179545.56,1400000,2052562.33,1731706.71,82300,0,372325,6500,375060.4,11200000,4112799.5,4106924.26,120192.07,1381040.25,1082270.82,7800,6500,382473.11,11200000,6.96121256725175,6.96121256725175,18.326449375,9.66313232142857,60.6685714285714,149.535211267606
"08110","08110 Malgrat de Mar",16833,8.75,1923.77,1634,0.0970712291332502,2715,0.161290322580645,0.252557388766006,5,6,3.7,39,37,7855,9214,15,370,54,433,44982,0,0,161,64,33,45,154,40,1,0,1,8049,63.8,16.3,16.5,83.4,11.7,5,0.4,13.3,28.1,51.2,7.4,25,2,8,6588750,725000,4168350,3178325,90650,300,810100,36000,4542525,20140000,5574500,5116100,251000,346300,7583000,0,36000,1233100,20140000,7.08712192083561,7.08712192083561,20.6968718967229,37.6514399205561,38.8752886836028,104.552795031056
"08118","08118 Masnou (El)",21464,3.21,6686.6,1526,0.0710957882966828,3191,0.148667536339918,0.252557388766006,8,8,3.3,48,48,12113,13782,18,388,89,393,41087,0,0,134,34,38,31,4,35,1,0,1,9586,78.1,13,7.5,74.8,20.7,4.5,0.5,9.4,16.9,53.4,20.2,2,0,0,7522375,505000,4538333,3780583,419000,387090,0,0,1993487,19145868,7735809,5657495,260135,631629,3212958,0,0,1647842,19145868,6.79346508796874,6.79346508796874,23.7039814543796,16.7814695055873,54.6157760814249,160.179104477612
"08163","08163 Pineda de Mar",24702,10.46,2361.57,3554,0.143874989879362,3499,0.141648449518258,0.252557388766006,4,6,4.5,55,53,11642,14230,17,627,83,455,50745,0,0,170,39,43,47,128,40,1,1,1,14317,53.6,24.7,21,84,10.4,5.6,0.9,21,27.2,45.5,6.2,21,0,0,7908800,800000,3682837,4920440,248000,0,694000,0,1588523,19842600,8913267.62,5853895,403055,794359.38,2289500,0,0,1588523,19842600,6.68870220862405,6.68870220862405,18.5602542005584,11.5383064719341,54.2901098901099,145.305882352941
"08264","unknown",4771,7.9,603.92,332,0.0695870886606581,512,0.107315028295955,0.252557388766006,8,8,2.5,11,10,3389,3170,2,112,30,68,4246,0,0,28,4,7,4,7,7,1,0,1,2575,54.4,43.5,2.1,85,10,5.1,0.1,4.8,15.9,54.8,24.6,1,0,0,2276712,474000,3037031.57,1230728.04,62242.4,0,667211,0,1776711.74,9524636.75,2524976.85,2148972.77,72690.11,320044.37,4260202,0,0,197750.65,9524636.75,7.59908113625078,7.59908113625078,31.8860619015208,44.7282359613347,70.1617647058823,170.392857142857
"08307","unknown",61427,33.86,1814.15,6157,0.100232796652938,9607,0.156397024109919,0.252557388766006,6,7,4,142,137,31395,34507,60,1059,188,1529,158166,1,18620,425,157,144,126,85,136,1,0,4,28697,71.9,17.2,9.8,82.8,12.8,4.3,2.3,13.8,25.7,47.2,13.2,8,0,0,20427614,3541150,9394762,13937942,1069703,2091000,4280000,101000,3700000,58543171,21668402.39,17488116,1356258.2,5112120,10071000,0,101000,2746274.41,58543171,6.8596702489593,6.8596702489593,16.0475796570705,17.2026896185723,40.1746239372139,144.534117647059
"11019","11019 Grazalema",2225,122.41,18.18,4,0.00179775280898876,418,0.187865168539326,0.144417876666714,2,2,7,5,5,614,1115,3,31,5,54,2566,0,0,30,2,2,5,17,3,0,0,0,1194,64.3,11.8,23.8,85.1,2.5,12.4,8.3,31.1,19.9,45.3,3.7,3,2,66.6666666666667,388346.48,116201.29,190492.13,531231.4,62787.73,0,271178.93,0,128862.76,1689100.72,688532.57,371186.94,3851.52,187450.4,427129.29,0,0,10950,1689100.72,6.63219463233051,6.63219463233051,11.2777247528496,25.2873783630854,41.2037037037037,74.1666666666667
"11012","unknown",131813,12.3,10716.5,1201,0.00911139265474574,21673,0.164422325567281,0.144417876666714,4,3,9.1,259,274,36168,59123,95,857,370,2687,230031,1,2214,913,163,329,333,265,233,4,2,2,52811,80.6,6.2,9.6,64.5,31.7,3.7,1.1,15,21.4,47.3,16.3,8,4,50,39600000,4600000,16960350,40142000,5422000,7726652.04,11885153.48,108180,5005060.52,131449396.04,39480343.64,38680673.99,3554489.5,18517363.55,28109505.87,1034543.88,108180,1964295.61,131449396.04,6.90499298405002,6.90499298405002,12.9025697423813,21.384279210721,49.055824339412,144.373493975904
"11032","unknown",63187,170.93,369.67,558,0.00883093041290139,7162,0.113346099672401,0.144417876666714,2,2,7.5,124,126,14724,30787,31,652,205,1183,116220,1,5500,433,67,107,130,33,73,0,2,0,25309,71.9,15.9,11.6,82.2,8.2,9.7,1.9,28.7,30,34.2,7.2,5,0,0,17200400,0,13153500,19965682.35,103000,3504894.92,351069.33,1,0,54278547.6,20058414.56,12874185.29,1001288.74,14139959.74,4311995.96,452349,2,1440352.31,54278547.6,6.75578577224547,6.75578577224547,24.2333308122637,7.94419922908917,53.4125105663567,145.928406466513
"11039","11039 Vejer de la Frontera",12776,262.88,48.6,361,0.0282561051972448,1992,0.155917345021916,0.144417876666714,2,2,8.8,26,26,3415,6113,7,107,31,258,17857,0,0,116,6,17,23,39,10,0,0,0,4944,80.3,9.5,9.5,81.4,10,8.6,6.3,31.4,26.2,36.8,5.6,4,0,0,1770666.96,505531.91,2898399.86,2516109.77,352415.77,0,2582712.29,24000,1000000,11649836.56,3342769.91,1975077.25,197248.3,1155539.61,4347341.26,123108.38,24000,439366.33,11604451.04,6.81547901879818,6.81157560292858,24.8793177919056,37.4627050001324,49.5193798449612,110.137931034483
"11004","11004 Algeciras",111283,85.8,1297,5021,0.0451192005966769,13895,0.124861838735476,0.144417876666714,3,3,6.9,232,236,30784,63519,62,960,478,2827,224672,1,9322,907,345,355,315,80,303,1,0,1,43152,74.9,9.7,14.6,81.8,9,9.2,3.1,18.5,24.7,47.4,9.5,8,2,25,44242100,7500000,14869793.66,33646863,934188.84,4684215.85,8953141.32,600,5853376.51,120684279.18,30074967.2,42275794.36,4197838.86,17871097.25,18280862.55,5206372.76,600,2776746.2,120684279.18,6.98885664526983,6.98885664526983,12.3212350117465,15.1476751356605,39.3643438273788,122.693495038589
"11007","11007 Barbate",22496,143.36,156.92,492,0.0218705547652916,2901,0.128956258890469,0.144417876666714,2,2,12.5,44,45,6611,8910,9,138,60,534,31540,0,0,171,9,34,35,30,21,1,0,1,10818,61.4,31.7,6.4,89.4,4.7,5.9,3,26,25.9,41.8,6.4,7,0,0,3643400.7,583070.79,2007601.91,4468250.01,175217.2,10458431.46,1033206.4,0,0,22369178.47,11529135.81,5274072.35,266727.2,731142.46,0,300000,39065.79,722954.83,18863098.44,6.90210181355035,6.73162531338593,8.97485758224182,0,42.12734082397,131.555555555556
"11015","11015 Chiclana de la Frontera",70338,205.45,342.36,1867,0.0265432625323438,6420,0.0912735647871705,0.144417876666714,4,3,5.7,144,136,23139,35872,34,926,286,1459,179993,1,5600,491,78,156,142,1130,115,1,1,1,31961,57.3,36,6.1,85,9,6.1,6.8,22.4,25,43.8,9,12,10,83.3333333333333,19634500,1882000,9621315.24,13510700,2094300,11400400,6783913.97,800,5027651.94,69955581.15,17853028.25,10011146.05,811810.9,14332465.15,17974892.82,2166568.4,0,4893814.29,68043725.86,6.90230357129852,6.87459361153994,13.7534633861018,26.4166792644238,48.2097326936258,143.254582484725
"11014","11014 Conil de la Frontera",19417,88.51,219.38,706,0.036359890817325,2278,0.117319874336921,0.144417876666714,3,3,4.5,42,40,6733,9783,11,238,86,456,49747,0,0,193,10,35,37,167,24,2,0,1,10035,52.8,25.6,4.6,82.6,10.5,6.8,3.6,31,20.6,41.3,7.1,13,3,23.0769230769231,4240000,1902000,7559032.13,3033000,212600,0,284473.6,40000,1079911.27,18351017,6992522,4832808,261500,585971,4738681.14,280534.13,40000,619000.73,18351017,6.85129130327796,6.85129130327796,41.1913526645417,25.8224442819709,42.5811403508772,100.60621761658
"11022","unknown",62682,19.27,3252.83,2725,0.043473405443349,8920,0.142305606075109,0.144417876666714,3,2,8.7,119,124,15691,31477,22,347,119,1150,95026,1,30016,359,32,114,83,40,73,4,1,1,23751,80.6,7.3,10.6,73.2,14.6,12.2,1.4,20.2,26.2,46.1,7.5,5,2,40,10574852,4200001,9900219,18280082,5498588,461003,150011,1,5383000,54447757,25226675,14518634,1877002,5450586,1109849,5563002,3009,699000,54447757,6.76692260867346,6.76692260867346,18.1829694104754,2.03837414275853,54.5060869565217,174.601671309192
"11027","unknown",82306,159.34,516.54,2430,0.0295239715209098,8345,0.101389935120161,0.144417876666714,4,3,6.6,171,165,28941,42527,42,788,288,2158,260409,3,42951,637,107,194,191,184,187,2,0,4,36583,64.2,26,9.1,78.1,15.8,6.1,2.4,14.3,20.8,51.4,13.6,13,6,46.1538461538462,34468480,5300000,20526209.57,14933819.71,588000,4000000,2182034.7,664100,7929978.39,90592622.37,28053163.99,28619629.85,2160541.28,6858399.58,18854177.43,1754994.91,664100,3627615.33,90592622.37,7.00368404888532,7.00368404888532,22.6577054875026,20.8120451056107,38.1399443929564,129.208791208791
"11030","11030 Rota",26792,84.01,318.91,852,0.0318005374738728,3067,0.114474469991042,0.144417876666714,3,3,5.7,67,67,10387,28984,22,257,55,752,51218,1,6800,282,14,43,62,138,33,2,0,3,19375,41,27.5,30,77.7,16.8,5.5,2,22.1,19.4,49.9,8.7,6,4,66.6666666666667,11052215,2950000,7598837.15,7128681.88,463146.48,3648364.54,3695900.65,65062.4,2694113.42,39296321.52,11519736.45,6102366.11,1012794.11,5231495.02,11792436.27,1960221.01,65062.4,435888.63,38120000,7.2907828579847,7.26039102227624,19.3372734548005,30.9350374344176,35.6276595744681,95.0070921985816
"11031","11031 San Fernando",92666,30.65,3023.36,980,0.0105756156519112,10787,0.116407312282822,0.144417876666714,3,3,8.3,169,165,20636,38492,36,591,131,1835,173067,2,76000,390,52,151,115,19,234,0,0,1,32818,82.2,5.1,11.5,82,14.4,3.6,0.9,14.3,22.1,51.3,12.2,2,1,50,18475277,1493498,7336398.54,12844481,123500,6,2434134.6,180006,16838502.28,59725803.42,17411835.3,13395606.54,1231871.63,7590914.61,13467541.72,5805053.16,180006,642974.46,59725803.42,6.46851779333977,6.46851779333977,12.2834656378072,22.5489502841752,50.4991825613079,237.605128205128
